year,make,model,avg_market_price
2012,mercedes-benz,cls-class,22000.0
2012,mercedes-benz,e-class,7666.666666666667
2012,mercedes-benz,e350,6900.0
2012,mercedes-benz,gl-class,13450.0
2012,mercedes-benz,gl450,5275.0
2012,mercedes-benz,gle,9500.0
2012,mercedes-benz,glk-class,8500.0
2012,mercedes-benz,glk350,6600.0
2012,mercedes-benz,m-class,10000.0
2012,mercedes-benz,s-class,7499.0
2012,mercedes-benz,sprinter,26000.0
2012,mercedes-benz,unspecified,6400.0
2012,mini,cooper,6505.576923076923
2012,mini,countryman,5700.0
2012,mini,hardtop,7495.0
2012,mitsubishi,eclipse,4200.0
2012,mitsubishi,galant,2400.0
2012,nissan,altima,3910.0810810810817
2012,nissan,armada,3500.0
2012,nissan,cube,3500.0
2012,nissan,frontier,9422.5
2012,nissan,juke,8146.333333333333
2012,nissan,leaf,2616.6666666666665
2012,nissan,maxima,4550.0
2012,nissan,pathfinder,4790.0
2012,nissan,quest,4100.0
2012,nissan,rogue,5255.588235294118
2012,nissan,sentra,3925.0
2012,nissan,versa,3431.818181818182
2012,nissan,xterra,4000.0
2012,porsche,911,51000.0
2012,porsche,cayenne,10408.333333333334
2012,porsche,panamera,40000.0
2012,ram,1500,6066.666666666667
2012,ram,2500,32500.0
2012,subaru,forester,8550.0
2012,subaru,impreza,7716.5
2012,subaru,legacy,6637.5
2012,subaru,outback,6944.5
2012,tesla,model,13900.0
2012,toyota,avalon,7500.0
2012,toyota,camry,8105.84
2012,toyota,corolla,6116.75
2012,toyota,fj,19000.0
2012,toyota,highlander,9329.8
2012,toyota,prius,7084.708333333333
2012,toyota,rav4,6999.833333333333
2012,toyota,scion,6247.5
2012,toyota,sienna,7686.75
2012,toyota,tacoma,13883.333333333334
2012,toyota,tundra,14266.666666666666
2012,volkswagen,beetle,12000.0
2012,volkswagen,cc,2200.0
2012,volkswagen,golf,5320.0
2012,volkswagen,gti,7499.5
2012,volkswagen,jetta,4666.5
2012,volkswagen,mkvi,3800.0
2012,volkswagen,passat,7850.0
2012,volkswagen,touareg,5900.0
2012,volvo,s60,5140.0
2012,volvo,s80,3500.0
2012,vw,jetta,4800.0
2012,vw,tiguan,3700.0
2013,acura,mdx,11830.0
2013,acura,rdx,6683.333333333333
2013,acura,tsx,13000.0
2013,audi,a3,10200.0
2013,audi,a4,6366.666666666667
2013,audi,a5,7125.0
2013,audi,a6,7925.0
2013,audi,a7,7466.666666666667
2013,audi,allroad,6700.0
2013,audi,q5,6654.166666666667
2013,audi,q7,6548.75
2013,audi,rs5,19999.0
2013,audi,s4,13600.0
2013,audi,s7,19995.0
2013,bentley,continental,42950.0
2013,bmw,1,14000.0
2013,bmw,3,6450.0
2013,bmw,320i,4500.0
2013,bmw,328i,8632.8
2013,bmw,328xi,7883.333333333333
2013,bmw,335i,6500.0
2013,bmw,5,5050.0
2013,bmw,528i,5265.0
2013,bmw,528xi,8500.0
2013,bmw,535i,9566.666666666666
2013,bmw,6,10000.0
2013,bmw,640,11950.0
2013,bmw,740i,7500.0
2013,bmw,750li,11000.0
2013,bmw,m,21500.0
2013,bmw,m5,22500.0
2013,bmw,x1,7960.0
2013,bmw,x3,6662.125
2013,bmw,x5,6405.444444444444
2013,buick,enclave,4700.0
2013,buick,encore,3400.0
2013,buick,regal,6675.0
2013,buick,verano,5665.0
2013,cadillac,ats,8900.0
2013,cadillac,cts,6500.0
2013,cadillac,srx,7800.0
2013,cadillac,xts,6899.666666666667
2013,chevrolet,camaro,12200.0
2013,chevrolet,caprice,11000.0
2013,chevrolet,corvette,45375.0
2013,chevrolet,cruze,4177.555555555556
2013,chevrolet,equinox,5787.5
2013,chevrolet,express,11875.0
2013,chevrolet,g30,5500.0
2013,chevrolet,impala,3866.5
2013,chevrolet,malibu,3033.3333333333335
2013,chevrolet,silverado,10699.285714285714
2013,chevrolet,spark,5150.0
2013,chevrolet,suburban,19950.0
2013,chevrolet,tahoe,9750.0
2013,chevrolet,traverse,4000.0
2013,chevrolet,volt,5975.0
2013,chevy,camaro,22000.0
2013,chevy,corvette,2500.0
2013,chevy,cruz,3225.0
2013,chevy,cruze,2987.5
2013,chevy,equinox,4724.5
2013,chevy,express,5833.333333333333
2013,chevy,impala,7500.0
2013,chevy,malibu,3725.0
2013,chevy,silverado,15149.166666666666
2013,chevy,sonic,3230.0
2013,chevy,spark,3950.0
2013,chevy,tahoe,8675.0
2013,chevy,traverse,5200.0
2013,chevy,unspecified,11100.0
2013,chrysler,200,4737.5
2013,chrysler,300,6250.0
2013,chrysler,town,7024.75
2013,dodge,avenger,3800.0
2013,dodge,challenger,12050.0
2013,dodge,charger,5537.857142857143
2013,dodge,dart,5500.0
2013,dodge,durango,7250.0
2013,dodge,grand,11798.333333333334
2013,dodge,journey,5887.5
2013,fiat,500,3907.428571428571
2013,fiat,abarth,9500.0
2013,fiat,pop,10950.0
2013,ford,c-max,5755.0
2013,ford,cmax,4099.666666666667
2013,ford,e-250,11360.0
2013,ford,e150,3650.0
2013,ford,e250,8508.0
2013,ford,e450,9995.0
2013,ford,econoline,4900.0
2013,ford,edge,5683.333333333333
2013,ford,escape,5573.722222222223
2013,ford,expedition,5400.0
2013,ford,explorer,7232.666666666667
2013,ford,f-150,8891.95
2013,ford,f-250,8500.0
2013,ford,f-550,55000.0
2013,ford,f150,13818.181818181818
2013,ford,f250,11266.666666666666
2013,ford,f350,16133.333333333334
2013,ford,f550,20000.0
2013,ford,fiesta,5349.5
2013,ford,flex,3100.0
2013,ford,focus,4673.631578947368
2013,ford,fusion,5224.916666666667
2013,ford,mustang,13942.857142857143
2013,ford,taurus,5783.222222222223
2013,ford,transit,7372.5
2013,ford,unspecified,6075.0
2013,ford,van,6000.0
2013,gmc,acadia,5408.333333333333
2013,gmc,arcadia,2600.0
2013,gmc,duramax,21000.0
2013,gmc,sierra,10350.0
2013,gmc,terrain,5555.571428571428
2013,gmc,yukon,7259.8
2013,honda,accord,8711.095238095239
2013,honda,civic,7730.473684210527
2013,honda,cr-v,6908.25
2013,honda,crosstour,7650.0
2013,honda,fit,7403.846153846154
2013,honda,insight,3900.0
2013,honda,odyssey,8164.0
2013,honda,pilot,6987.5
2013,honda,ridgeline,6447.5
2013,honda,unspecified,9500.0
2013,hyundai,accent,3570.0
2013,hyundai,elantra,5089.176470588235
2013,hyundai,santa,6250.0
2013,hyundai,sonata,5586.266666666666
2013,hyundai,tucson,6116.666666666667
2013,hyundai,veloster,3925.0
2013,infiniti,g37,7000.0
2013,infiniti,g37x,5400.0
2013,infiniti,jax,5900.0
2013,infiniti,jx35,4549.75
2013,infiniti,m35h,6999.0
2013,infiniti,qx56,8820.0
2013,jaguar,xf,9000.0
2013,jaguar,xj,13525.0
2013,jaguar,xk,14999.0
2013,jeep,compass,3833.3333333333335
2013,jeep,grand,4560.0
2013,jeep,patriot,3325.0
2013,jeep,unspecified,25958.333333333332
2013,jeep,wrangler,13363.888888888889
2013,kia,forte,4975.0
2013,kia,optima,5531.428571428572
2013,kia,rio,2800.0
2013,kia,sorento,5533.333333333333
2013,kia,sorrento,4100.0
2013,kia,soul,4520.0
2013,land,rover,11085.714285714286
2013,lexus,ct,10200.0
2013,lexus,ct200h,6850.0
2013,lexus,es,10420.0
2013,lexus,gs,14433.333333333334
2013,lexus,gx460,23500.0
2013,lexus,is,8200.0
2013,lexus,is250,3395.0
2013,lexus,ls,14950.0
2013,lexus,ls460,37999.0
2013,lexus,rx,14777.272727272728
2013,mazda,3,5325.0
2013,mazda,3i,7800.0
2013,mazda,cx,4995.0
2013,mazda,cx-5,7800.0
2013,mazda,cx9,5500.0
2013,mazda,mazda2,3200.0
2013,mazda,mazda3,4412.5
2013,mercedes,gl450,6999.0
2013,mercedes,sprinter,40500.0
2013,mercedes-benz,c-class,11766.5
2013,mercedes-benz,c250,7325.0
2013,mercedes-benz,c350,6500.0
2013,mercedes-benz,e-class,10000.0
2013,mercedes-benz,e350,6400.0
2013,mercedes-benz,gl-class,8800.0
2013,mercedes-benz,gl450,10354.166666666666
2013,mercedes-benz,glk,7150.0
2013,mercedes-benz,glk250,4600.0
2013,mercedes-benz,glk350,5500.0
2013,mercedes-benz,m-class,6500.0
2013,mercedes-benz,ml-class,15500.0
2013,mercedes-benz,s550,6999.0
2013,mercedes-benz,sl-class,26900.0
2013,mercedes-benz,sprinter,46416.666666666664
2013,mini,clubman,8299.0
2013,mini,cooper,7953.666666666667
2013,mini,countryman,8000.0
2013,nissan,altima,4279.476190476191
2013,nissan,altime,5950.0
2013,nissan,armada,5900.0
2013,nissan,cube,3600.0
2013,nissan,frontier,8466.666666666666
2013,nissan,juke,6289.5
2013,nissan,leaf,4000.0
2013,nissan,maxima,8749.5
2013,nissan,murano,4875.0
2013,nissan,nv2500,11200.0
2013,nissan,pathfinder,5699.857142857143
2013,nissan,quest,6850.0
2013,nissan,rogue,4782.739130434783
2013,nissan,sentra,4885.714285714285
2013,nissan,titan,4600.0
2013,nissan,versa,4265.0
2013,porsche,911,74900.0
2013,porsche,cayenne,24500.0
2013,porsche,panamera,12249.5
2013,ram,1500,14133.333333333334
2013,ram,caravan,3350.0
2013,subaru,forester,7766.666666666667
2013,subaru,impreza,8278.57142857143
2013,subaru,outback,7191.058823529412
2013,subaru,wrx,29000.0
2013,subaru,xv,7166.666666666667
2013,tesla,model,13750.0
2013,tesla,s,6900.0
2013,toyota,4runner,18000.0
2013,toyota,camry,7337.5
2013,toyota,corolla,8745.0
2013,toyota,highlander,8605.0
2013,toyota,prius,7494.586206896552
2013,toyota,rav4,10164.666666666666
2013,toyota,scion,7650.0
2013,toyota,sequoia,17990.0
2013,toyota,sienna,10931.176470588236
2013,toyota,tacoma,16975.0
2013,toyota,tundra,20838.0
2013,toyota,venza,8225.0
2013,toyota,yaris,7599.2
2013,volkswagen,cc,5300.0
2013,volkswagen,eos,7449.5
2013,volkswagen,golf,5000.0
2013,volkswagen,gti,10150.0
2013,volkswagen,jetta,5268.181818181818
2013,volkswagen,passat,5485.714285714285
2013,volkswagen,tiguan,5649.166666666667
2013,volkswagen,touareg,9600.0
2013,volvo,s60,7549.75
2013,volvo,xc60,6836.25
2013,volvo,xc90,3699.6666666666665
2013,vw,golf,4875.0
2013,vw,gti,8500.0
2013,vw,jetta,5212.5
2013,vw,passat,4200.0
2013,vw,tiguan,6600.0
2014,acura,mdx,7506.25
2014,acura,rdx,8625.0
2014,acura,tl,8500.0
2014,audi,a4,9025.0
2014,audi,a5,7600.0
2014,audi,a6,7433.333333333333
2014,audi,a7,3900.0
2014,audi,a8,9600.0
2014,audi,q5,8280.0
2014,audi,q7,6866.666666666667
2014,audi,r8,87500.0
2014,audi,s4,14000.0
2014,audi,s5,16100.0
2014,bmw,3,10133.0
2014,bmw,320i,8247.5
2014,bmw,328d,10200.0
2014,bmw,328i,7850.0
2014,bmw,335i,12425.0
2014,bmw,428i,10449.833333333334
2014,bmw,5,14000.0
2014,bmw,528i,6875.0
2014,bmw,535i,7800.0
2014,bmw,550,7700.0
2014,bmw,6,27000.0
2014,bmw,640i,12995.0
2014,bmw,650i,14200.0
2014,bmw,7,8900.0
2014,bmw,740li,7500.0
2014,bmw,750li,5675.0
2014,bmw,f800,6000.0
2014,bmw,i3,8100.0
2014,bmw,i328,15000.0
2014,bmw,m5,26244.0
2014,bmw,m6,24000.0
2014,bmw,unspecified,9850.0
2014,bmw,x1,5766.666666666667
2014,bmw,x3,7129.875
2014,bmw,x4m,9950.0
2014,bmw,x5,11175.0
2014,buick,enclave,8200.0
2014,buick,encore,6125.0
2014,buick,verano,9500.0
2014,buick,vernao,4000.0
2014,cadillac,ats,6639.8
2014,cadillac,cts,6766.666666666667
2014,cadillac,cts-v,16000.0
2014,cadillac,elr,14900.0
2014,cadillac,escalade,11125.0
2014,cadillac,hearse,29900.0
2014,cadillac,srx,7300.0
2014,cadillac,xts,10156.666666666666
2014,chevrolet,camaro,11756.125
2014,chevrolet,corvette,39250.0
2014,chevrolet,cruze,4008.3333333333335
2014,chevrolet,equinox,5328.125
2014,chevrolet,express,10497.0
2014,chevrolet,impala,5833.333333333333
2014,chevrolet,malibu,5923.75
2014,chevrolet,silverado,12750.0
2014,chevrolet,sonic,2500.0
2014,chevrolet,spark,5400.0
2014,chevrolet,tahoe,11995.0
2014,chevrolet,traverse,3950.0
2014,chevrolet,unspecified,2300.0
2014,chevrolet,volt,6199.6
2014,chevy,camaro,22000.0
2014,chevy,caprice,4600.0
2014,chevy,cruz,3500.0
2014,chevy,cruze,3500.0
2014,chevy,equinox,5335.0
2014,chevy,express,8832.666666666666
2014,chevy,impala,4383.333333333333
2014,chevy,malibu,3150.0
2014,chevy,silverado,16285.714285714286
2014,chevy,sonic,3516.6666666666665
2014,chevy,spark,4700.0
2014,chevy,suburban,4750.0
2014,chevy,tahoe,8833.333333333334
2014,chevy,traverse,4900.0
2014,chevy,unspecified,4000.0
2014,chevy,volt,5500.0
2014,chevy,xr,5500.0
2014,chrysler,200,5000.0
2014,chrysler,300,6398.571428571428
2014,chrysler,300c,6500.0
2014,chrysler,300s,7500.0
2014,chrysler,town,8277.857142857143
2014,dodge,avenger,4060.0
2014,dodge,challenger,13105.555555555557
2014,dodge,charger,8429.3
2014,dodge,dart,4000.0
2014,dodge,durango,10280.0
2014,dodge,grand,6755.555555555556
2014,dodge,journey,4616.666666666667
2014,dodge,van,12000.0
2014,fiat,500,5200.0
2014,fiat,500l,2850.0
2014,ford,c-max,3750.0
2014,ford,cmax,6033.333333333333
2014,ford,e-150,6547.5
2014,ford,e-250,6433.0
2014,ford,e-350,10266.666666666666
2014,ford,e350,5412.5
2014,ford,edge,3560.0
2014,ford,escape,4641.2
2014,ford,expedition,6340.0
2014,ford,explorer,7358.705882352941
2014,ford,f-150,11855.0
2014,ford,f-250,16250.0
2014,ford,f-350,14200.0
2014,ford,f150,14539.818181818182
2014,ford,f250,15200.0
2014,ford,f350,12500.0
2014,ford,fiesta,4083.3333333333335
2014,ford,focus,5071.739130434783
2014,ford,fusion,5149.5
2014,ford,mustang,13150.0
2014,ford,taurus,4500.0
2014,ford,transit,12750.0
2014,ford,unspecified,7000.0
2014,gmc,acadia,6541.666666666667
2014,gmc,savana,21900.0
2014,gmc,sierra,11218.125
2014,gmc,terrain,7231.5
2014,gmc,yukon,8666.666666666666
2014,honda,accord,11249.958333333334
2014,honda,civic,10106.25
2014,honda,cr-v,9311.616666666667
2014,honda,odyssey,7454.53125
2014,honda,pilot,9618.75
2014,hyundai,accent,4375.0
2014,hyundai,elantra,5440.0
2014,hyundai,genesis,6139.8
2014,hyundai,santa,5962.25
2014,hyundai,sonata,5531.818181818182
2014,hyundai,tucson,10250.0
2014,hyundai,unspecified,3200.0
2014,hyundai,veloster,3400.0
2014,infiniti,q50,8500.0
2014,infiniti,q60,15900.0
2014,infiniti,qx60,5317.8
2014,infiniti,qx80,9950.0
2014,jaguar,xf,3500.0
2014,jaguar,xjr,16750.0
2014,jeep,cherokee,7028.571428571428
2014,jeep,compass,4100.0
2014,jeep,grand,7632.571428571428
2014,jeep,patriot,4317.8
2014,jeep,wrangler,15436.136363636364
2014,kia,cadenza,7333.0
2014,kia,forte,3575.0
2014,kia,optima,4557.142857142857
2014,kia,sorento,6162.5
2014,kia,soul,5850.0
2014,kia,sportage,5483.333333333333
2014,land,rover,13231.666666666666
2014,lexus,ct200h,12000.0
2014,lexus,es,13149.5
2014,lexus,es350,15900.0
2014,lexus,gs,17500.0
2014,lexus,gs350,7900.0
2014,lexus,gx,30000.0
2014,lexus,gx460,32000.0
2014,lexus,is,16950.0
2014,lexus,is250,19500.0
2014,lexus,rx,15449.75
2014,lexus,rx350,11900.0
2014,lexus,unspecified,14000.0
2014,mazda,3,14900.0
2014,mazda,6,6999.0
2014,mazda,cx-5,9240.0
2014,mazda,cx9,3900.0
2014,mazda,mazda3,5200.0
2014,mazda,mazda6,5500.0
2014,mercedes,c300,4500.0
2014,mercedes,gl350,11900.0
2014,mercedes,unspecified,28700.0
2014,mercedes-benz,c-class,10370.0
2014,mercedes-benz,c250,6700.0
2014,mercedes-benz,cla-class,7999.0
2014,mercedes-benz,cls550,8499.0
2014,mercedes-benz,e-class,12560.0
2014,mercedes-benz,g-class,45000.0
2014,mercedes-benz,gl,28000.0
2014,mercedes-benz,gl-class,24799.0
2014,mercedes-benz,glk,10000.0
2014,mercedes-benz,glk250,6000.0
2014,mercedes-benz,ml-class,10400.0
2014,mercedes-benz,s-class,13500.0
2014,mercedes-benz,sprinter,23600.0
2014,mercedes-benz,unspecified,13800.0
2014,mini,cooper,6937.5
2014,mini,countryman,3400.0
2014,mini,hardtop,9000.0
2014,mini,paceman,8500.0
2014,mitsubishi,lancer,18999.0
2014,mitsubishi,mirage,4995.0
2014,mitsubishi,outlander,6610.0
2014,nissan,altima,4340.380952380952
2014,nissan,armada,4900.0
2014,nissan,frontier,10633.333333333334
2014,nissan,juke,5500.0
2014,nissan,leaf,5499.0
2014,nissan,maxima,4750.0
2014,nissan,murano,6257.5
2014,nissan,nv200,4500.0
2014,nissan,nv3500,15500.0
2014,nissan,pathfinder,6494.8
2014,nissan,quest,8149.5
2014,nissan,rogue,5188.888888888889
2014,nissan,sentra,3907.142857142858
2014,nissan,unspecified,4447.5
2014,nissan,versa,3626.5333333333338
2014,porsche,cayenne,11091.333333333334
2014,porsche,cayman,30000.0
2014,porsche,panamera,34475.0
2014,porsche,unspecified,25800.0
2014,ram,1500,10609.09090909091
2014,ram,2500,22400.0
2014,ram,3500,27500.0
2014,ram,promaster,9600.0
2014,subaru,crosstrek,7200.0
2014,subaru,forester,6731.941176470588
2014,subaru,impreza,7199.833333333333
2014,subaru,legacy,9500.0
2014,subaru,outback,7082.0
2014,subaru,wrx,10000.0
2014,subaru,xv,10175.0
2014,tesla,model,12999.0
2014,tesla,s,32500.0
2014,toyota,4runner,22000.0
2014,toyota,avalon,9998.0
2014,toyota,camry,8397.653846153846
2014,toyota,corolla,8240.0
2014,toyota,fj,40000.0
2014,toyota,highlander,13700.0
2014,toyota,plugin,9525.0
2014,toyota,prius,6620.0
2014,toyota,rav4,10016.4
2014,toyota,scion,7625.0
2014,toyota,sienna,11357.142857142857
2014,toyota,tacoma,16900.0
2014,toyota,tundra,28679.75
2014,toyota,unspecified,9000.0
2014,volkswagen,beetle,8500.0
2014,volkswagen,cc,8800.0
2014,volkswagen,golf,7919.0
2014,volkswagen,jetta,5462.5
2014,volkswagen,passat,6528.571428571428
2014,volkswagen,tiguan,4640.0
2014,volkswagen,touareg,3525.0
2014,volvo,xc60,5950.0
2014,vw,gti,9250.0
2014,vw,jetta,6190.0
2014,vw,passat,6575.0
2014,vw,tdi,4500.0
2015,acura,mdx,10025.0
2015,acura,rdx,10364.285714285714
2015,acura,rsx,14000.0
2015,acura,tlx,10529.666666666666
2015,audi,a3,7334.076923076923
2015,audi,a4,10964.142857142857
2015,audi,a5,12500.0
2015,audi,a6,9600.0
2015,audi,a7,6000.0
2015,audi,a8,13900.0
2015,audi,a8l,6300.0
2015,audi,q3,9300.0
2015,audi,q5,9700.0
2015,audi,q7,10900.0
2015,audi,s4,15300.0
2015,bentley,continental,75500.0
2015,bmw,228i,19000.0
2015,bmw,3,9925.0
2015,bmw,320i,10150.0
2015,bmw,328i,8543.75
2015,bmw,328xi,3500.0
2015,bmw,35i,8000.0
2015,bmw,4,5995.0
2015,bmw,428i,14914.0
2015,bmw,435i,14700.0
2015,bmw,5,12500.0
2015,bmw,528i,7787.25
2015,bmw,550i,11000.0
2015,bmw,640i,19000.0
2015,bmw,650i,9300.0
2015,bmw,750i,10000.0
2015,bmw,750li,11995.0
2015,bmw,gt,11900.0
2015,bmw,i3,7950.0
2015,bmw,i8,36950.0
2015,bmw,m235i,19500.0
2015,bmw,m4,42000.0
2015,bmw,m6,32900.0
2015,bmw,unspecified,6097.666666666667
2015,bmw,x1,5350.0
2015,bmw,x3,11444.0
2015,bmw,x4,10700.0
2015,bmw,x5,10300.0
2015,bmw,x6,22500.0
2015,buick,enclave,7700.0
2015,buick,encore,6500.0
2015,buick,lacrosse,18000.0
2015,cadillac,ats,8244.444444444445
2015,cadillac,escalade,25042.0
2015,cadillac,limousine,15900.0
2015,cadillac,srx,2699.0
2015,cadillac,unspecified,2500.0
2015,chevrolet,c3500,36000.0
2015,chevrolet,camaro,10400.0
2015,chevrolet,city,4800.0
2015,chevrolet,colorado,15500.0
2015,chevrolet,corvette,59999.0
2015,chevrolet,cruze,3920.0
2015,chevrolet,equinox,4900.0
2015,chevrolet,express,8400.0
2015,chevrolet,malibu,3783.3333333333335
2015,chevrolet,rxpress,9950.0
2015,chevrolet,silverado,12258.25
2015,chevrolet,sonic,3566.6666666666665
2015,chevrolet,spark,4500.0
2015,chevrolet,ss,26000.0
2015,chevrolet,ss/,89000.0
2015,chevrolet,suburban,13900.0
2015,chevrolet,tahoe,19369.714285714286
2015,chevrolet,traverse,5413.571428571428
2015,chevrolet,trax,4763.0
2015,chevrolet,volt,4500.0
2015,chevy,camaro,7900.0
2015,chevy,colorado,21950.0
2015,chevy,cruze,2800.0
2015,chevy,equinox,8999.0
2015,chevy,impala,2900.0
2015,chevy,maliby,6499.0
2015,chevy,silverado,17200.0
2015,chevy,sonic,3650.0
2015,chevy,spark,4850.0
2015,chevy,tahoe,17100.0
2015,chevy,traverse,5500.0
2015,chevy,trax,5100.0
2015,chevy,van,3900.0
2015,chrysler,200,5262.5
2015,chrysler,town,5000.0
2015,dodge,challenger,28674.75
2015,dodge,charger,10416.666666666666
2015,dodge,dart,2950.0
2015,dodge,durango,7810.0
2015,dodge,grand,8048.571428571428
2015,dodge,journey,5225.0
2015,dodge,unspecified,9200.0
2015,fiat,500,5200.0
2015,fiat,abarth,13650.0
2015,ford,450xl,24000.0
2015,ford,c-max,9500.0
2015,ford,cmax,4800.0
2015,ford,e-350,18975.0
2015,ford,e350,7000.0
2015,ford,edge,7428.428571428572
2015,ford,escape,6059.0
2015,ford,expedition,6166.666666666667
2015,ford,explorer,6641.583333333333
2015,ford,f-150,13018.181818181818
2015,ford,f-250,21000.0
2015,ford,f-350,22000.0
2015,ford,f150,20625.0
2015,ford,f250,15250.0
2015,ford,f350,23449.833333333332
2015,ford,f450,26500.0
2015,ford,f550,27000.0
2015,ford,f650,50000.0
2015,ford,fiesta,6066.666666666667
2015,ford,flex,3937.5
2015,ford,focus,4690.0
2015,ford,fusion,7061.875
2015,ford,mustang,15420.714285714286
2015,ford,my,45000.0
2015,ford,t250,13350.0
2015,ford,taurus,6975.0
2015,ford,transit,15945.625
2015,ford,transit-350,15500.0
2015,ford,unspecified,17000.0
2015,gmc,acadia,7728.571428571428
2015,gmc,sierra,20079.933333333334
2015,gmc,terrain,8700.0
2015,gmc,yukon,18058.166666666668
2015,honda,accord,9605.518518518518
2015,honda,civic,10276.5
2015,honda,cr-v,10262.5
2015,honda,fit,10100.0
2015,honda,odyssey,12499.444444444443
2015,honda,pilot,9798.75
2015,hyundai,accent,4825.0
2015,hyundai,azera,2200.0
2015,hyundai,elantra,5389.666666666667
2015,hyundai,genesis,8200.0
2015,hyundai,santa,7321.666666666667
2015,hyundai,sonata,6236.705882352941
2015,hyundai,tucson,4700.0
2015,hyundai,veloster,5612.5
2015,infiniti,q50,9000.0
2015,infiniti,q60,18300.0
2015,infiniti,qx50,9450.0
2015,infiniti,qx60,6900.0
2015,infiniti,qx70,10216.666666666666
2015,infiniti,qx80,16995.0
2015,infiniti,unspecified,4200.0
2015,jaguar,f-type,39999.5
2015,jaguar,xf,9325.0
2015,jeep,cherokee,6511.818181818182
2015,jeep,compass,5884.142857142857
2015,jeep,grand,10311.96
2015,jeep,patriot,3860.0
2015,jeep,renegade,5979.833333333333
2015,jeep,unspecified,6800.0
2015,jeep,wrangler,15923.5
2015,kia,forte,5166.666666666667
2015,kia,forte5,8950.0
2015,kia,fotre,3500.0
2015,kia,k900,7500.0
2015,kia,optima,6130.7692307692305
2015,kia,rio,5224.75
2015,kia,sorento,6535.0
2015,kia,sorrento,11500.0
2015,kia,soul,4425.0
2015,land,rover,11727.181818181818
2015,lexus,es,11460.0
2015,lexus,gs,16500.0
2015,lexus,gx,26500.0
2015,lexus,ls,14800.0
2015,lexus,ls460,19500.0
2015,lexus,nx,19750.0
2015,lexus,rx,14934.0
2015,lexus,rx350,18000.0
2015,mazda,3,7999.0
2015,mazda,5,4500.0
2015,mazda,6,10500.0
2015,mazda,cx-5,8166.666666666667
2015,mazda,cx9,9500.0
2015,mazda,mx-5,11750.0
2015,mercedes,ml250,12500.0
2015,mercedes-benz,c-class,11133.333333333334
2015,mercedes-benz,cla-class,13900.0
2015,mercedes-benz,cla250,8550.0
2015,mercedes-benz,cls-class,16600.0
2015,mercedes-benz,e-class,10799.0
2015,mercedes-benz,gl-class,13500.0
2015,mercedes-benz,gl350,10000.0
2015,mercedes-benz,gl550,16500.0
2015,mercedes-benz,gl63,23000.0
2015,mercedes-benz,gla,8082.5
2015,mercedes-benz,gla250,6300.0
2015,mercedes-benz,glk250,12500.0
2015,mercedes-benz,glk350,12500.0
2015,mercedes-benz,m-class,12500.0
2015,mercedes-benz,ml-class,11000.0
2015,mercedes-benz,ml350,13366.666666666666
2015,mercedes-benz,s-class,28500.0
2015,mercedes-benz,s63,40000.0
2015,mercedes-benz,sprinter,14397.5
2015,mini,cooper,8133.333333333333
2015,mini,hardtop,6900.0
2015,mitsubishi,eclipse,3900.0
2015,mitsubishi,mirage,3533.3333333333335
2015,mitsubishi,outlander,4799.666666666667
2015,mitsubishi,unspecified,32500.0
2015,nissan,370z,10350.0
2015,nissan,altima,5460.942857142857
2015,nissan,armada,6100.0
2015,nissan,frontier,10923.75
2015,nissan,jake,3500.0
2015,nissan,juke,4850.0
2015,nissan,leaf,5185.0
2015,nissan,murano,5648.75
2015,nissan,nv200,4700.0
2015,nissan,nv2500,19500.0
2015,nissan,pathfinder,5925.0
2015,nissan,quest,7466.666666666667
2015,nissan,rogue,5078.25
2015,nissan,sentra,5674.875
2015,nissan,titan,14460.5
2015,nissan,versa,3686.363636363637
2015,porsche,cayenne,19500.0
2015,porsche,macan,14078.0
2015,ram,1500,14085.714285714286
2015,ram,2500,19995.0
2015,ram,3500,32000.0
2015,ram,4500,9700.0
2015,ram,5500,38000.0
2015,ram,promaster,19266.666666666668
2015,subaru,forester,7863.454545454545
2015,subaru,impreza,7950.0
2015,subaru,legacy,8416.333333333334
2015,subaru,outback,10333.333333333334
2015,subaru,wrx,23000.0
2015,subaru,xv,7500.0
2015,tesla,model,13920.0
2015,tesla,s,13350.0
2015,toyota,4runner,14900.0
2015,toyota,avalon,7766.333333333333
2015,toyota,camry,9096.133333333331
2015,toyota,corolla,9014.5
2015,toyota,highlander,14605.0
2015,toyota,prius,9300.869565217392
2015,toyota,rav4,10515.0
2015,toyota,scion,7700.0
2015,toyota,sequoia,16900.0
2015,toyota,sienna,15535.357142857143
2015,toyota,tacoma,17862.125
2015,toyota,tundra,18852.8
2015,toyota,unspecified,8700.0
2015,toyota,yaris,9800.0
2015,volkswagen,beetle,7750.0
2015,volkswagen,golf,13600.0
2015,volkswagen,gti,9000.0
2015,volkswagen,jetta,6349.666666666667
2015,volkswagen,passat,5138.8
2015,volkswagen,tiguan,5800.0
2015,volvo,s60,7062.0
2015,volvo,v60,11700.0
2015,volvo,v60cc,9500.0
2015,volvo,xc60,5500.0
2015,volvo,xc70,8450.0
2015,vw,gti,14500.0
2015,vw,jetta,7600.0
2015,vw,passat,6025.0
2016,acura,ilx,10000.0
2016,acura,mdx,15758.0
2016,acura,rdx,18500.0
2016,acura,tlx,11050.0
2016,audi,a3,6425.0
2016,audi,a4,11875.0
2016,audi,a5,14800.0
2016,audi,a6,9175.0
